name	intensity-avg	volume
Left-Lateral-Ventricle	31.9499	2816.1
Left-Inf-Lat-Vent	42.2979	187.3
Left-Cerebellum-White-Matter	82.2784	17525.6
Left-Cerebellum-Cortex	53.9106	56418.1
Left-Thalamus	83.0613	8625.9
Left-Caudate	68.3892	3670.4
Left-Putamen	76.8716	6284.8
Left-Pallidum	93.1032	2383.9
3rd-Ventricle	33.1998	1033.1
4th-Ventricle	22.6845	1726.1
Brain-Stem	83.3214	23737.8
Left-Hippocampus	59.7658	3819.3
Left-Amygdala	60.4496	1666.7
CSF	37.0051	851.1
Left-Accumbens-area	63.692	822.4
Left-VentralDC	90.0538	4787.2
Left-vessel	56.5641	48.9
Left-choroid-plexus	49.8126	327.5
Right-Lateral-Ventricle	30.4079	2695.6
Right-Inf-Lat-Vent	40.0089	223.7
Right-Cerebellum-White-Matter	82.9601	16229.2
Right-Cerebellum-Cortex	56.4417	57652.7
Right-Thalamus	81.2761	8068.8
Right-Caudate	66.7622	3981.6
Right-Putamen	75.2276	6461.5
Right-Pallidum	91.4374	2079.5
Right-Hippocampus	60.4993	4005.7
Right-Amygdala	59.6019	1630.4
Right-Accumbens-area	62.1623	825.3
Right-VentralDC	88.7618	5000.8
Right-vessel	58.4	10.5
Right-choroid-plexus	48.4809	474.1
5th-Ventricle	0.0	0.0
WM-hypointensities	71.4294	907.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.8171	173.4
CC_Posterior	101.0877	818.7
CC_Mid_Posterior	97.5343	479.5
CC_Central	96.0866	614.7
CC_Mid_Anterior	98.3454	542.9
CC_Anterior	106.0434	675.9
