name	intensity-avg	volume
Left-Lateral-Ventricle	25.0574	3864.0
Left-Inf-Lat-Vent	40.837	196.4
Left-Cerebellum-White-Matter	83.0663	12466.3
Left-Cerebellum-Cortex	56.1651	45361.7
Left-Thalamus	78.3054	6691.3
Left-Caudate	71.9311	3419.6
Left-Putamen	80.5681	4412.7
Left-Pallidum	96.5309	2123.9
3rd-Ventricle	33.4846	659.2
4th-Ventricle	21.119	1133.0
Brain-Stem	83.1196	16649.1
Left-Hippocampus	59.8259	3971.6
Left-Amygdala	62.9189	1633.0
CSF	30.6771	821.0
Left-Accumbens-area	69.7248	678.4
Left-VentralDC	88.7669	3510.7
Left-vessel	57.1111	25.6
Left-choroid-plexus	47.2523	386.4
Right-Lateral-Ventricle	22.7277	3671.9
Right-Inf-Lat-Vent	42.4908	274.6
Right-Cerebellum-White-Matter	83.329	12563.3
Right-Cerebellum-Cortex	56.4512	46444.0
Right-Thalamus	78.2625	6723.4
Right-Caudate	70.317	3571.0
Right-Putamen	79.7501	4393.2
Right-Pallidum	96.3002	1834.1
Right-Hippocampus	59.8455	3970.2
Right-Amygdala	61.6627	1734.6
Right-Accumbens-area	69.3998	711.2
Right-VentralDC	87.2083	3618.4
Right-vessel	60.0667	24.0
Right-choroid-plexus	47.9318	479.6
5th-Ventricle	0.0	0.0
WM-hypointensities	67.4118	864.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.6487	110.8
CC_Posterior	100.6232	803.7
CC_Mid_Posterior	93.9208	334.9
CC_Central	92.124	460.3
CC_Mid_Anterior	97.6983	436.9
CC_Anterior	102.2574	752.6
