name	intensity-avg	volume
Left-Lateral-Ventricle	20.6746	5503.5
Left-Inf-Lat-Vent	42.0	266.5
Left-Cerebellum-White-Matter	81.8949	12688.5
Left-Cerebellum-Cortex	54.7889	51749.0
Left-Thalamus	78.1106	6607.3
Left-Caudate	66.4402	3341.7
Left-Putamen	77.9202	4612.7
Left-Pallidum	95.4631	1800.3
3rd-Ventricle	33.9962	741.3
4th-Ventricle	22.0894	1498.7
Brain-Stem	82.1452	16800.0
Left-Hippocampus	59.0661	4151.9
Left-Amygdala	61.3839	1632.7
CSF	39.2489	647.9
Left-Accumbens-area	65.9536	539.8
Left-VentralDC	88.3872	3559.2
Left-vessel	56.4722	40.1
Left-choroid-plexus	48.5396	502.6
Right-Lateral-Ventricle	20.572	5102.1
Right-Inf-Lat-Vent	47.7195	156.3
Right-Cerebellum-White-Matter	83.4448	11997.6
Right-Cerebellum-Cortex	56.408	50450.6
Right-Thalamus	77.8472	6767.9
Right-Caudate	65.2859	3611.1
Right-Putamen	77.3918	4948.7
Right-Pallidum	93.7146	1641.8
Right-Hippocampus	59.9063	4126.5
Right-Amygdala	59.9518	1653.3
Right-Accumbens-area	64.7862	545.1
Right-VentralDC	87.1194	3528.7
Right-vessel	59.75	31.8
Right-choroid-plexus	48.1949	616.5
5th-Ventricle	0.0	0.0
WM-hypointensities	67.7036	860.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	74.8406	137.1
CC_Posterior	98.0463	869.8
CC_Mid_Posterior	91.962	466.9
CC_Central	94.0403	460.9
CC_Mid_Anterior	98.2695	395.0
CC_Anterior	99.75	800.4
