name	intensity-avg	volume
Left-Lateral-Ventricle	19.0645	6231.3
Left-Inf-Lat-Vent	42.257	231.9
Left-Cerebellum-White-Matter	81.6805	15179.0
Left-Cerebellum-Cortex	52.5556	52821.5
Left-Thalamus	83.3903	8372.2
Left-Caudate	66.1354	3617.5
Left-Putamen	76.1889	5939.9
Left-Pallidum	92.9596	1973.2
3rd-Ventricle	28.5448	999.6
4th-Ventricle	17.2107	2112.1
Brain-Stem	82.7151	20921.5
Left-Hippocampus	58.3515	4246.1
Left-Amygdala	59.4268	1782.0
CSF	30.1015	959.6
Left-Accumbens-area	64.2067	760.4
Left-VentralDC	88.9509	4361.1
Left-vessel	59.9048	25.8
Left-choroid-plexus	45.9731	408.4
Right-Lateral-Ventricle	17.8173	6407.0
Right-Inf-Lat-Vent	39.2348	331.9
Right-Cerebellum-White-Matter	81.4702	15120.2
Right-Cerebellum-Cortex	53.7722	54194.9
Right-Thalamus	82.2142	7912.8
Right-Caudate	64.6898	4035.9
Right-Putamen	75.5452	6074.9
Right-Pallidum	92.8142	1829.3
Right-Hippocampus	58.9483	4351.8
Right-Amygdala	57.706	1732.6
Right-Accumbens-area	63.0668	720.1
Right-VentralDC	89.1079	4477.8
Right-vessel	56.0	38.6
Right-choroid-plexus	48.9162	560.1
5th-Ventricle	0.0	0.0
WM-hypointensities	67.6466	930.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.3796	133.5
CC_Posterior	101.4918	863.0
CC_Mid_Posterior	91.6797	426.2
CC_Central	96.4545	480.7
CC_Mid_Anterior	97.4539	543.4
CC_Anterior	100.9111	917.3
