name	intensity-avg	volume
Left-Lateral-Ventricle	25.7619	7255.1
Left-Inf-Lat-Vent	38.3278	282.2
Left-Cerebellum-White-Matter	83.3067	14636.2
Left-Cerebellum-Cortex	56.5225	52657.4
Left-Thalamus	84.0387	8366.5
Left-Caudate	69.21	4279.9
Left-Putamen	77.8782	5930.3
Left-Pallidum	93.4886	2071.9
3rd-Ventricle	33.2186	1056.7
4th-Ventricle	25.3022	2127.3
Brain-Stem	83.8421	21454.9
Left-Hippocampus	61.7331	4083.8
Left-Amygdala	63.1032	1879.9
CSF	38.174	1182.6
Left-Accumbens-area	65.1951	681.8
Left-VentralDC	89.083	4236.2
Left-vessel	55.4694	56.8
Left-choroid-plexus	48.7512	438.1
Right-Lateral-Ventricle	28.5611	4392.4
Right-Inf-Lat-Vent	42.1786	139.4
Right-Cerebellum-White-Matter	82.1551	14649.3
Right-Cerebellum-Cortex	58.5279	56419.1
Right-Thalamus	83.0336	7865.5
Right-Caudate	69.2581	4089.2
Right-Putamen	78.425	6148.5
Right-Pallidum	94.2224	2042.0
Right-Hippocampus	61.1787	4091.4
Right-Amygdala	62.7475	2233.5
Right-Accumbens-area	64.9295	631.4
Right-VentralDC	87.6148	4708.8
Right-vessel	54.5	42.6
Right-choroid-plexus	49.9791	631.8
5th-Ventricle	0.0	0.0
WM-hypointensities	65.4305	1538.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.5575	112.9
CC_Posterior	97.9691	771.1
CC_Mid_Posterior	89.8924	394.0
CC_Central	91.742	532.9
CC_Mid_Anterior	96.79	389.5
CC_Anterior	100.1396	679.3
