name	intensity-avg	volume
Left-Lateral-Ventricle	22.5043	5778.5
Left-Inf-Lat-Vent	43.3849	271.5
Left-Cerebellum-White-Matter	82.8825	14382.0
Left-Cerebellum-Cortex	54.0342	60948.6
Left-Thalamus	81.4621	7544.1
Left-Caudate	68.4252	3513.5
Left-Putamen	78.0317	5127.9
Left-Pallidum	94.6665	2030.5
3rd-Ventricle	31.4234	1049.1
4th-Ventricle	24.091	1663.8
Brain-Stem	81.9972	23123.6
Left-Hippocampus	59.4634	4179.2
Left-Amygdala	62.4001	1734.9
CSF	34.8477	1128.4
Left-Accumbens-area	66.1106	921.5
Left-VentralDC	89.8625	4009.5
Left-vessel	55.25	49.0
Left-choroid-plexus	48.1506	510.8
Right-Lateral-Ventricle	23.272	4853.8
Right-Inf-Lat-Vent	35.4336	449.6
Right-Cerebellum-White-Matter	81.8063	14341.8
Right-Cerebellum-Cortex	53.9254	63080.6
Right-Thalamus	80.1227	6898.3
Right-Caudate	66.5607	3707.3
Right-Putamen	76.8308	5138.9
Right-Pallidum	93.633	1813.6
Right-Hippocampus	59.6507	4076.3
Right-Amygdala	59.152	1595.3
Right-Accumbens-area	64.7349	912.5
Right-VentralDC	89.4772	4521.0
Right-vessel	57.8571	13.5
Right-choroid-plexus	48.0577	649.3
5th-Ventricle	0.0	0.0
WM-hypointensities	66.5886	1116.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.0404	225.3
CC_Posterior	97.9268	735.0
CC_Mid_Posterior	92.8641	323.2
CC_Central	90.9836	516.7
CC_Mid_Anterior	97.9177	384.3
CC_Anterior	101.0236	689.3
