name	intensity-avg	volume
Left-Lateral-Ventricle	27.3933	3754.5
Left-Inf-Lat-Vent	43.1089	264.2
Left-Cerebellum-White-Matter	82.7539	14356.3
Left-Cerebellum-Cortex	55.0582	54583.6
Left-Thalamus	79.5502	7204.2
Left-Caudate	68.7585	3544.3
Left-Putamen	78.2256	5208.9
Left-Pallidum	96.1186	2069.0
3rd-Ventricle	40.6033	652.8
4th-Ventricle	21.8407	1504.6
Brain-Stem	80.7339	19770.3
Left-Hippocampus	60.3754	4260.8
Left-Amygdala	62.6375	1817.8
CSF	36.2835	729.7
Left-Accumbens-area	65.4315	689.5
Left-VentralDC	88.6191	3731.4
Left-vessel	60.7	14.0
Left-choroid-plexus	50.1015	359.4
Right-Lateral-Ventricle	29.1272	3194.3
Right-Inf-Lat-Vent	46.2708	149.5
Right-Cerebellum-White-Matter	83.5616	13969.3
Right-Cerebellum-Cortex	57.3411	55220.9
Right-Thalamus	80.6135	7598.3
Right-Caudate	66.8706	3570.9
Right-Putamen	76.6347	5111.2
Right-Pallidum	94.2747	1791.9
Right-Hippocampus	60.0915	4091.6
Right-Amygdala	60.3949	1356.9
Right-Accumbens-area	62.325	707.9
Right-VentralDC	88.7407	3610.2
Right-vessel	50.2143	19.1
Right-choroid-plexus	50.8101	529.7
5th-Ventricle	0.0	0.0
WM-hypointensities	69.0247	1253.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.2357	147.5
CC_Posterior	101.628	853.0
CC_Mid_Posterior	94.2749	506.1
CC_Central	95.4282	574.1
CC_Mid_Anterior	98.4712	463.3
CC_Anterior	105.5452	736.7
