name	intensity-avg	volume
Left-Lateral-Ventricle	22.292	5740.3
Left-Inf-Lat-Vent	42.7402	138.3
Left-Cerebellum-White-Matter	82.0206	15624.1
Left-Cerebellum-Cortex	53.7772	62709.1
Left-Thalamus	82.8943	9500.9
Left-Caudate	65.3292	3966.3
Left-Putamen	75.5264	5295.8
Left-Pallidum	94.1637	2193.5
3rd-Ventricle	30.3976	1037.9
4th-Ventricle	20.2794	1780.6
Brain-Stem	82.3538	23006.1
Left-Hippocampus	59.9635	4368.8
Left-Amygdala	62.1008	1737.8
CSF	35.5544	1041.7
Left-Accumbens-area	64.6226	770.5
Left-VentralDC	89.734	4389.8
Left-vessel	52.6296	34.3
Left-choroid-plexus	48.827	322.8
Right-Lateral-Ventricle	22.1093	5389.9
Right-Inf-Lat-Vent	40.6957	248.5
Right-Cerebellum-White-Matter	83.2945	14021.9
Right-Cerebellum-Cortex	55.855	63864.8
Right-Thalamus	80.6586	8435.5
Right-Caudate	64.5797	4220.5
Right-Putamen	76.2321	5413.1
Right-Pallidum	95.0445	2095.4
Right-Hippocampus	61.3071	4316.1
Right-Amygdala	60.2439	1699.5
Right-Accumbens-area	63.2591	858.6
Right-VentralDC	88.4818	4738.9
Right-vessel	58.1667	10.2
Right-choroid-plexus	48.8251	505.5
5th-Ventricle	0.0	0.0
WM-hypointensities	69.5113	998.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.5333	158.5
CC_Posterior	99.8557	865.6
CC_Mid_Posterior	95.0476	593.0
CC_Central	92.899	730.4
CC_Mid_Anterior	94.3337	653.2
CC_Anterior	105.5132	802.1
